amount,transaction_hour,merchant_risk,chargeback_count,foreign_txn,cluster
26.68665319279929,0,0.01429077004070034,0,0,1
153.325739502209,19,0.7325328293010253,0,0,0
162.01523885998026,17,0.5963597582193679,0,1,2
231.47637118590643,15,0.3441718831678193,0,0,0
194.83017760221983,4,0.28154593392626337,1,0,3
166.41789364562314,18,0.07369125237043472,0,0,0
74.71051335633811,3,0.9414255948352722,0,0,1
158.78759293095553,5,0.4939848846920857,0,0,1
165.9499408128562,16,0.08552451757610802,1,0,3
72.32674342468141,6,0.8686797177444705,0,0,1
433.76604158227417,23,0.2788331728178167,0,0,0
188.50188566144877,22,0.20360271573465483,0,0,0
55.87693963763172,6,0.28093743834221874,0,0,1
232.26223241618095,8,0.5645714586071113,0,0,1
259.63161123231197,12,0.0740564844970365,0,0,1
180.67026790091325,19,0.48175690912267644,0,1,2
109.56158705111442,13,0.8957434451243126,0,0,0
69.6548276836968,15,0.18817159584612386,0,0,0
125.52777570816785,22,0.33118877215224385,0,0,0
171.76207565778415,8,0.39612196505165276,0,0,1
134.68067597533192,14,0.5862207115272452,1,0,3
346.8421773590092,4,0.9192542465263115,0,0,1
208.95302686776446,17,0.3945392082424255,0,0,0
62.95360435023455,20,0.06915284067776362,0,0,0
50.495012386337905,19,0.3479508614309924,0,1,2
189.62808920138332,7,0.1900854125998448,0,0,1
111.56020207754806,14,0.6517744788191033,0,1,2
221.50497169514878,20,0.029262109167332184,1,1,2
188.42445028691938,8,0.2919299710730734,0,0,1
125.95215035410084,18,0.5451735072326199,0,1,2
63.60485448480454,21,0.2773342060495543,0,0,0
30.09597797492176,5,0.5509952833452542,0,1,2
156.68965933582317,3,0.11471232218718319,0,0,1
41.620122689522574,10,0.9428054879896225,0,0,1
61.29633035245577,9,0.2909068073298867,0,0,1
149.84850239893183,2,0.9230008393898834,0,0,1
139.43591004154337,0,0.3258354395041454,0,0,1
46.69775651787856,11,0.7818401911729878,0,1,2
279.3861250818843,22,0.24618735746125298,2,1,3
274.4686744358727,14,0.6697689023896012,1,0,3
193.91313667006915,14,0.32371621382276716,0,0,0
193.74755632783845,20,0.5091591292096588,0,0,0
193.91478313045852,13,0.6738141457636807,0,0,0
258.1247957485651,6,0.5888825052029606,0,0,1
212.5580288662599,16,0.5762805932836943,0,0,0
68.3838248598029,23,0.06568083565761729,0,0,0
110.33987845634562,18,0.24907683217159182,0,0,0
543.722575857959,6,0.5718392898565416,0,0,1
18.51874552570162,2,0.01831720721572505,3,0,3
90.29037675755659,2,0.25064425511597965,0,0,1
280.3850044822637,17,0.22918523943119673,0,0,0
72.26134609886694,19,0.24985611016083442,0,0,0
216.55834306793787,21,0.5356094995666537,1,0,3
138.09557107174842,13,0.5819603540191924,0,0,0
76.72359336237137,2,0.9089979943728113,0,0,1
14.48089736969269,6,0.3860310490262192,0,0,1
153.53220159483743,6,0.9265789171431259,0,0,1
67.08874571862754,4,0.6519543449841703,0,0,1
121.8309900219846,2,0.9126603959005557,0,0,1
192.58407759406208,17,0.8334721016800484,0,0,0
244.22498386776624,14,0.6875824434076875,1,1,2
90.0505884619219,19,0.35610589951895943,0,0,0
76.60012922593342,13,0.2411104476852185,1,0,3
40.90448623426374,3,0.22239143551203222,0,1,2
252.37032579171336,23,0.9521738374562813,0,0,0
494.53807804068873,7,0.9585738431293581,0,0,1
270.9181106559734,20,0.7248313735243089,0,0,0
311.64808421141606,12,0.8837959840764773,0,0,0
72.78672764178526,21,0.9189961630790605,0,0,0
184.62413320445387,7,0.5115561965193122,0,0,1
230.4055599168622,14,0.6290596906251722,0,0,0
53.051087794505705,16,0.4187544979202146,0,0,0
382.9721717012769,4,0.4184907642852631,0,0,1
33.45707468807867,19,0.03842891864461462,0,0,0
344.4525612716627,3,0.4338214604848055,0,0,1
33.22257021575367,10,0.6734898115131833,0,0,1
55.483012795582,17,0.42198216610657113,1,0,3
186.98003945090701,9,0.8724096768769565,0,0,1
140.67317106175568,16,0.33256295240701816,0,0,0
97.36613065416088,14,0.13268204656084948,0,0,0
373.37150443118725,5,0.8115586907290594,0,0,1
41.99781504816463,22,0.673947918328592,0,0,0
118.26337604477277,20,0.2418194823205818,0,0,0
203.79160723991237,15,0.536451256042233,1,0,3
164.51047281640254,14,0.40185233859379244,0,0,0
78.80716569615674,7,0.9388597764356578,0,0,1
81.25684671723494,8,0.607332090920629,0,0,1
241.73599378070182,10,0.1583892611869916,0,0,1
249.49530550926164,1,0.5021484526369852,0,0,1
167.65590662630854,12,0.8625568325238507,0,1,2
64.73375497324184,3,0.6714966700324616,0,0,1
83.4427113529351,8,0.8424520760986562,0,0,1
131.18625507708222,4,0.2503993138656403,0,0,1
145.82164591345781,18,0.8883513770475419,0,0,0
198.1948894782471,21,0.7556113318241721,0,0,0
113.52217781145436,2,0.7289137554380787,0,0,1
238.0409786001777,20,0.3465410697635244,0,0,0
236.23582629396105,2,0.8876580637605281,0,0,1
318.71629464628194,5,0.6379793773932165,0,0,1
135.5143863389566,9,0.8518394768628025,0,0,1
169.69350736213113,4,0.3609714559862718,0,0,1
120.33881652912785,2,0.1456520910643565,0,0,1
65.42357460135992,21,0.3323371802203223,0,0,0
487.20769758681035,23,0.4552643473751825,0,1,2
292.2733382407232,6,0.5334073751454924,0,1,2
232.94743427615066,21,0.5108092157115375,0,0,0
132.0724874153752,17,0.5460545924365644,0,0,0
60.47584833687684,22,0.8417057652229475,0,0,0
261.52751276425624,7,0.1701012461881699,1,1,2
118.71470325622704,0,0.31605129516887087,0,1,2
180.68930541778516,3,0.8886084904354514,0,0,1
83.17523616451786,23,0.5604582045583303,2,0,3
160.26734013159893,6,0.5833898703695721,0,0,1
87.53056500961961,13,0.47806254461395226,0,0,0
90.36156158133622,12,0.5489746349861391,0,1,2
158.76395026001413,9,0.1980797305601012,0,0,1
32.72523800751269,22,0.5468668994181283,0,0,0
34.39752628864965,17,0.9971731279111168,0,0,0
72.04595503223372,0,0.5660475729241843,0,0,1
112.48121236408471,3,0.04440246560603034,0,0,1
242.97543303090296,15,0.7964356443506597,0,0,0
117.48770530680027,15,0.3964754287233876,0,0,0
131.43042993916066,17,0.15367614850156186,0,0,0
105.68756347051351,7,0.8625198062266913,0,1,2
169.51796237909213,9,0.19797325553496758,0,1,2
64.84636469813796,15,0.9207673898585332,0,0,0
122.41311472008663,22,0.4417964904426055,0,0,0
179.27398340580623,23,0.7427908347497,0,0,0
157.8424646586083,10,0.5469958503385205,2,0,3
134.63810397140662,5,0.25662680391522785,0,0,1
135.8807870037053,0,0.6710901744959188,0,0,1
191.6632261449418,11,0.9579125508901479,0,0,1
502.2559357503158,5,0.7696369667914125,0,0,1
68.7469466681735,12,0.6040179965751782,0,0,0
511.4681861428045,16,0.9906281082658567,0,0,0
66.06316890634288,0,0.26532666734268473,3,1,3
12.281079622318485,7,0.06234148790944738,1,0,3
86.07120075625268,21,0.03213086611593108,0,1,2
171.83594086682805,7,0.7106878795587983,0,0,1
436.12774527841634,23,0.8302323647341706,0,0,0
60.40513346817189,10,0.6351005374845267,1,0,3
190.86464764822279,13,0.9050265974431984,0,0,0
38.17919557199514,23,0.6979760473399205,0,0,0
426.03117506401674,9,0.37095464640902054,1,0,3
296.00638488084417,14,0.1812582916298816,0,0,0
90.51006878854486,6,0.9246474785591563,0,0,1
327.73542328626536,6,0.10359714999747949,0,0,1
121.85011018489654,9,0.5429884037464054,0,0,1
306.3856490135739,3,0.3140079252735116,0,0,1
133.875633879388,17,0.2714150075196725,0,1,2
138.24456421422354,9,0.6458348519168964,1,0,3
92.04311034419422,18,0.23123693739103623,0,0,0
208.56068331812503,13,0.9163651067423957,0,0,0
146.14730244530477,12,0.40604390909912413,0,0,0
193.83407558569857,14,0.6773753467296789,0,0,0
29.3642990794378,15,0.7277557173285846,0,0,0
313.61045924756127,1,0.6829416946253303,0,0,1
366.26329274492997,3,0.9034002408930234,1,0,3
145.64052710649347,20,0.2311308636059981,0,0,0
479.49653135239134,17,0.08605454468610119,1,0,3
409.2033325128916,16,0.05546569726504935,0,0,0
211.71134732263968,9,0.8778441504750248,0,0,1
330.5195705629007,20,0.9732870499391821,0,0,0
275.24193986051984,8,0.3025265412047127,0,1,2
21.690376072295443,14,0.6935139235749692,0,0,0
107.39970551567572,11,0.0089127841717489,0,0,1
222.01846188477896,20,0.18863151011598778,0,1,2
382.18058387028356,8,0.6892743824616144,0,1,2
35.5555134651482,13,0.06588713931523282,0,0,0
23.43912575852624,12,0.4685100499198245,0,1,2
127.67827954055177,5,0.6625832643739489,1,0,3
13.50902763167232,18,0.7659581713055174,0,1,2
124.33922753840147,3,0.45381591372437047,0,0,1
174.89236135767487,19,0.630284039496343,0,0,0
57.914063641839306,16,0.5395756295620613,0,0,0
126.96406335753336,18,0.0523057720833211,0,1,2
258.30781409731094,2,0.7428046872598465,0,0,1
85.72432616008683,13,0.17236191588537497,0,0,0
67.06574381605805,16,0.03180553123384133,0,0,0
122.58195124325711,12,0.4511679162883723,1,0,3
52.446936299156725,8,0.8656375872815103,0,0,1
456.59279996257294,0,0.15082943766102863,1,0,3
137.00859844516924,16,0.012857534116974989,0,0,0
73.33612058267215,15,0.10997923576541713,0,0,0
156.67656732493282,17,0.3636591143316067,0,0,0
122.06535846440102,1,0.5801718699913038,0,0,1
111.78899681556459,13,0.19301213398589256,0,1,2
85.7055915758092,21,0.8019640050225706,1,0,3
82.26667279321919,22,0.7532971205490819,1,0,3
30.082815099372407,16,0.6958636165986992,0,0,0
330.18725462182493,2,0.487469808315544,0,0,1
202.18423282812523,1,0.36521695513398533,0,0,1
168.1316925343184,7,0.37558662096481077,0,0,1
120.5536016800838,1,0.5030705349557333,0,0,1
56.991350052869755,1,0.07731468688265453,0,0,1
69.47981855854009,8,0.6823054628670612,0,0,1
33.78220991426792,19,0.35150754400930206,0,0,0
77.08337115157067,20,0.2247587779386886,0,1,2
49.921148297527935,5,0.2783270704986389,1,0,3
394.50772299404065,11,0.18029428528621783,0,0,1
246.68920020686173,8,0.9015680855277886,0,1,2
141.4845834854778,6,0.16903751636255104,0,0,1
62.695533881261284,11,0.8829261188948626,0,0,1
52.33591068086816,4,0.5722433959684513,0,0,1
114.62551442259681,15,0.8674509553888602,0,0,0
253.68674621202962,4,0.47406421690551215,0,0,1
34.77121559971865,11,0.9276337194810736,1,0,3
200.33763087808367,23,0.21149074360835018,0,0,0
76.7920478653481,19,0.5546917528472746,0,0,0
89.08571176529685,8,0.12583869051366914,0,0,1
138.40767032744793,22,0.44722028520236434,0,0,0
64.60910267355071,6,0.5699036966468424,0,0,1
110.14613757167038,18,0.605675222173172,0,0,0
59.84947513938377,19,0.36552879690727913,0,1,2
82.19535254826994,22,0.07633564216645283,0,0,0
227.55550419131094,10,0.6553260713826526,0,0,1
143.85769667657556,20,0.4884318604532778,0,0,0
226.96542607226513,11,0.1368788666372569,0,0,1
75.93865264257819,2,0.9358759694060996,0,1,2
201.37309683893653,16,0.9556686621834433,0,1,2
25.984043798950268,6,0.8566062798313689,0,0,1
138.3614380956141,21,0.8438683005175974,0,0,0
210.75924046779812,9,0.09867127586805613,0,0,1
24.822244439389017,22,0.9934201095825678,0,0,0
76.70674931216722,14,0.4003806798637316,0,0,0
138.28880169774513,1,0.16312111586711353,0,0,1
266.60484928767767,12,0.8121017282172212,0,0,0
82.18633548911649,3,0.22573076846305784,0,1,2
195.87771518504405,17,0.5261753206695915,0,0,0
344.50999171791074,23,0.12801606520343634,0,0,0
202.25446713273294,22,0.4746457232758885,0,0,0
113.4430817542008,0,0.5581414934029423,0,0,1
175.45576510042883,1,0.4459239599513427,0,0,1
80.176275223721,1,0.069486824752653,0,0,1
142.4777192836256,3,0.48493903058276333,0,0,1
117.89267578677428,2,0.4689428434408158,0,0,1
171.3284464832143,16,0.26162027729067383,1,0,3
95.15830372262862,13,0.9216015996574365,0,0,0
178.36216762461788,1,0.4177923326982561,0,1,2
94.40908334540298,15,0.8641157961963851,0,0,0
245.05612581827907,10,0.1096638296334419,1,0,3
102.41667030256545,12,0.31887728420618144,0,0,0
14.177831259241083,0,0.17633085376804003,0,0,1
53.967077726044714,22,0.4084107878481925,0,0,0
135.2446360084217,1,0.1116366871708786,0,1,2
392.2335943008263,1,0.4410348058456205,0,0,1
238.64782814172025,20,0.3538707434482363,0,0,0
10.533574555082446,4,0.2233150472740052,0,0,1
31.50579056856992,3,0.642179411950315,0,0,1
289.77836053059707,11,0.950911488147832,1,0,3
209.94595953264502,2,0.20711347354958687,0,0,1
532.2146240473138,19,0.7117908398984504,2,0,3
91.29527578278788,9,0.742380889256743,0,0,1
63.41269134600939,19,0.4981205164258624,0,0,0
140.86208315152507,17,0.897668346100567,0,1,2
89.83513955399874,20,0.9663900660648401,1,0,3
271.75977463644296,20,0.3622464520538494,0,0,0
87.29103537049835,20,0.6510332980031875,1,0,3
107.35785762130772,9,0.6622126179001122,2,1,3
55.641176278753754,0,0.40363552625250454,0,0,1
227.7911941955429,5,0.3167910744946142,0,1,2
58.96972869860277,10,0.9337441982278135,2,0,3
180.75298740705676,1,0.7899815493126753,0,0,1
436.26999116551934,6,0.11446456597454413,0,0,1
21.081211650291337,19,0.11988407158488701,0,1,2
355.21293450784947,20,0.9225427688528266,0,0,0
164.38893203315894,20,0.08140976502692443,0,0,0
47.60058036170981,20,0.6884213462431659,0,0,0
144.95370966909437,17,0.2267582469444117,0,0,0
223.2139033575908,20,0.035185342741618664,1,1,2
67.2225312474124,18,0.0596375460800902,0,0,0
188.19443145805135,3,0.37352210367956207,0,0,1
374.8445876036084,12,0.07758845168936468,1,0,3
87.19768132779893,17,0.596639199933454,0,0,0
55.01825693718156,19,0.6472545113740756,0,0,0
120.75947758855806,23,0.37346857198304895,0,0,0
139.17178176218516,12,0.7428780757183507,0,0,0
281.27439264854354,18,0.4900425201695773,0,0,0
117.67106701352137,16,0.4302285034020821,0,0,0
93.92610995908902,0,0.40698808879012505,0,1,2
53.74032695196967,5,0.43110648734553736,0,0,1
25.04729792827431,18,0.9678876499344186,0,0,0
39.55363382431507,19,0.6814070600384377,0,1,2
39.31899053577223,0,0.3152098471611,0,0,1
108.2797095805874,7,0.7338598702055653,0,0,1
30.54633714453812,16,0.330267388322916,1,0,3
127.8040278175199,20,0.1257149077846762,0,0,0
429.96352949844754,21,0.4753603574556491,0,0,0
286.8099230438004,14,0.7510238591384141,1,0,3
107.44603990279019,17,0.3776599108873212,0,0,0
614.8116779238314,6,0.8691741420473429,0,0,1
139.54337879780752,15,0.38695270408775984,0,0,0
154.85561308597661,6,0.34983902550673174,0,0,1
118.9726808061264,16,0.9982439138632666,0,0,0
129.97911686727147,3,0.4824720229900654,1,0,3
84.71529486624675,11,0.8052212097135061,1,1,2
108.69504398941805,12,0.8049880560599225,1,0,3
356.792916148131,3,0.9263693370991793,0,0,1
307.87518156808704,20,0.08489505445030365,0,0,0
13.375955522528555,0,0.2712202764268423,1,0,3
34.39552065562202,0,0.767748091546434,0,0,1
68.05404806342356,6,0.5626014923985649,0,0,1
255.1963934203931,8,0.5596149423545339,1,0,3
312.49357909747795,0,0.1662153018702408,0,1,2
222.61820941283187,15,0.2811530141139298,2,0,3
47.41564685998648,17,0.5213340857167345,1,1,2
86.16648803176398,21,0.2771813646746212,0,1,2
190.53103671717957,14,0.21028279269871508,1,0,3
110.02094415492552,5,0.08775605576999612,0,1,2
98.24756648509484,1,0.15572601192334556,0,0,1
99.41953860608359,8,0.768867762491973,0,0,1
292.48582503175453,3,0.7187791805847155,0,0,1
204.44791500378616,12,0.0458336843487116,1,0,3
103.85061414436409,22,0.20328408534411102,0,1,2
169.93216038667939,21,0.5604553467327162,0,0,0
41.36520648169851,10,0.32262784423677315,0,0,1
86.30530887608089,12,0.8232496026795305,0,0,0
273.6684357917954,10,0.7849893076621469,0,0,1
28.524414616001778,18,0.8915805579581095,0,0,0
206.22584211410475,7,0.5629312315051159,1,1,2
13.186448502011936,6,0.3520764798090985,0,1,2
396.49377213627827,15,0.6060646961849178,1,0,3
84.601284629661,2,0.0891366797454578,0,0,1
178.95012780928812,16,0.009586017741467612,0,0,0
145.48208034885891,17,0.017093520120355365,1,0,3
149.46664183738073,14,0.40754293793421614,0,0,0
167.7163438979588,16,0.22807759410306327,0,0,0
23.21987828003642,10,0.1573377058000477,1,0,3
151.77022210025234,4,0.6153260156181705,0,0,1
115.21998575190602,15,0.9950950426131812,0,0,0
84.99536005812928,14,0.17775320361553637,0,0,0
68.02186138430442,9,0.5464214242139388,0,0,1
154.60019415870772,13,0.11972751399989379,1,1,2
55.66372660380205,1,0.934236441072139,0,0,1
270.37012893194776,15,0.29175516857058503,1,0,3
188.34120509240788,18,0.8783398200433784,0,0,0
161.56252208092866,7,0.28307643925037684,1,0,3
262.7547046309521,14,0.8060524801867195,0,0,0
19.25940737963187,9,0.2093813334457727,0,0,1
40.032579289361436,4,0.2927894301534444,0,0,1
194.26118749753465,19,0.19247536540363397,0,0,0
71.54696924410358,15,0.26425987784965566,0,0,0
79.62331080337121,20,0.8348657553333153,1,1,2
34.43113272778436,21,0.6390324975466974,1,0,3
55.80804967933241,11,0.40587966883722404,0,0,1
274.4418920653953,22,0.9715210270821563,0,0,0
191.04819370469542,12,0.46486152712957374,0,0,0
153.34866970976995,8,0.9697599712588514,0,0,1
82.28017794505413,16,0.19658692291086022,0,0,0
146.33559189596488,19,0.9046384271149494,0,0,0
290.7358328317325,11,0.013822204097494684,0,0,1
73.09712164219091,4,0.5453032023657575,2,1,3
129.75228445360818,23,0.4230523942920148,0,0,0
412.58458311051595,11,0.5250878454719793,0,0,1
220.60097753203877,0,0.553444831947699,0,0,1
83.27011148128028,19,0.38903135406771094,0,0,0
208.4159848612583,15,0.9981978468860951,0,0,0
28.025095530286492,11,0.9765071903006258,0,0,0
125.7926776403325,8,0.9617453767045951,0,0,1
208.25774233094558,12,0.9790850473765879,0,0,0
176.58080963861295,16,0.7930123987693986,0,0,0
206.85853651548365,16,0.9885904790263319,2,0,3
239.33614170997492,3,0.8923602252751419,0,0,1
186.6020207330206,13,0.4159326370324211,0,1,2
182.80801826048003,18,0.7847771083834078,0,0,0
155.9540306266896,6,0.9120678451256258,0,0,1
49.947520458505764,2,0.7126060735870925,0,0,1
274.3601891572057,0,0.42278234056560393,0,0,1
129.2896755079464,11,0.06579024201642525,0,0,1
216.83001640938485,14,0.8096969370605877,0,0,0
255.61142714984555,10,0.9527428731264703,0,1,2
86.822452357926,9,0.36246326022992637,0,0,1
93.30481437795312,1,0.1519060509889396,0,0,1
103.88334407470717,3,0.3265038394705557,0,0,1
309.62339148362116,16,0.5826223581782463,0,1,2
60.637381399292266,16,0.31692900328223617,0,0,0
345.563011503334,7,0.6106187301963539,0,0,1
154.6810857038933,22,0.9668522322446306,0,0,0
162.8596320569524,13,0.6707344933076825,1,0,3
247.93511469770414,23,0.3626593662856217,1,0,3
142.01341663914002,3,0.9357529714715349,1,0,3
276.4250846047926,5,0.5656352687011439,0,0,1
86.72598680323772,18,0.12837239853256666,0,1,2
338.28179737569036,23,0.49898100519376154,0,0,0
92.41169783344155,3,0.6536364449100499,0,0,1
346.8129540548954,2,0.8382543658167385,0,0,1
94.47454463898545,19,0.9364767867076473,2,0,3
106.2967942642011,5,0.3174161337163852,0,0,1
54.19035577169866,22,0.1555123640790368,0,0,0
68.71706699318794,6,0.07382864219388241,0,1,2
129.78307890346557,13,0.7383546027082828,1,0,3
159.01525592921064,11,0.795158252715432,0,0,1
263.0196354227243,15,0.40937312692816685,1,0,3
112.43127061558408,19,0.395925407173629,1,0,3
176.85644901155794,7,0.9542370316546319,1,0,3
151.2738636502844,22,0.9166813250803274,0,0,0
190.9344567869587,1,0.23326590191704322,0,0,1
77.71819622280871,12,0.7808076477498073,0,0,0
85.66745779352395,7,0.62270039623294,1,0,3
77.74362837114367,20,0.1542227391196399,1,0,3
297.6927369302855,19,0.3567710470865604,0,0,0
340.4297821185196,15,0.17747294130748248,0,1,2
82.64690340955609,3,0.2951560388218386,0,0,1
84.04549393773335,15,0.6153011757733516,0,1,2
209.96692120449381,19,0.37526547104343966,0,0,0
365.5250469397427,5,0.3940595198358572,0,1,2
418.1087700811704,3,0.5396472926171898,0,0,1
79.53026719254257,15,0.08722413884172275,0,0,0
97.16627150752205,22,0.7387972898494148,0,1,2
165.09017287795376,22,0.40170953341334004,1,0,3
170.94471738570346,20,0.4803970882023202,0,0,0
115.88052867102158,12,0.9742997288546317,0,1,2
66.71203708329973,4,0.344366888318254,0,0,1
129.9411747540587,14,0.6482189359739254,0,0,0
417.8168090541752,7,0.3925043172958107,0,0,1
86.70095768137374,6,0.8942827186836781,0,0,1
157.80727061622787,13,0.8467562669950395,0,1,2
601.6232662175202,6,0.24162427176238432,0,0,1
85.67731551251613,21,0.6917457126109006,0,0,0
216.88583574751908,6,0.06517199589720701,0,0,1
429.4567911045362,22,0.9631853895298901,0,1,2
204.11212219922365,17,0.34899010801415753,1,0,3
283.74690997365286,9,0.831842772584767,0,0,1
237.2918079264234,17,0.31843136607730993,0,0,0
192.88601346170276,13,0.632770741196872,0,1,2
333.0851712686925,9,0.9835907919843317,1,0,3
212.18033621723276,6,0.8767498631316303,0,1,2
116.80749891660354,6,0.1603659099049074,0,1,2
149.06710312587262,6,0.5474884331494713,0,0,1
175.14929021550657,4,0.34853178211469016,0,0,1
96.69555032854439,0,0.4343388516482918,0,0,1
154.05981317887384,13,0.3351831292187686,0,0,0
138.18701196789468,17,0.33595924819551315,0,0,0
211.72656151604792,12,0.5425532437766114,0,0,0
504.77859226482644,7,0.1919640091231526,0,0,1
160.78362507067465,7,0.5373954252333647,0,1,2
371.6171351744271,9,0.2789654371983009,0,0,1
206.48653974677882,16,0.2889829042417996,0,0,0
153.54976731270744,5,0.7387480290356228,0,0,1
92.33640592281071,14,0.02959360355993579,0,0,0
154.40020036008164,14,0.3809457626738071,0,0,0
147.5432696544775,15,0.40753438015364507,0,0,0
73.30871656943299,7,0.48511013971817274,0,1,2
83.53789700334059,18,0.6690110247295387,0,0,0
176.20916126016078,19,0.36968678273708655,0,0,0
369.18242106072256,14,0.21313710430645505,0,1,2
126.65730578117719,2,0.8848728405463087,1,0,3
32.728090004363686,5,0.9810386266812119,0,0,1
53.227545565958025,7,0.020014693172932807,0,0,1
220.68832606563493,15,0.5464668510006979,0,0,0
39.99890218107047,14,0.3417023791091982,0,0,0
245.26269338859424,12,0.27698957538720925,1,0,3
212.39034174767573,19,0.3357063908699355,0,1,2
123.35054472849026,14,0.6388777564262006,0,0,0
73.87945565370228,17,0.1907160102297949,0,0,0
109.93822247295,12,0.9128607116579502,1,0,3
173.09875135294376,23,0.4661145249394758,0,0,0
41.345053968807235,7,0.3255768331493284,0,0,1
344.9372248388453,13,0.765531331547599,0,0,0
171.95453255923667,10,0.01634666523619266,0,0,1
186.2885953321725,5,0.43185286573803683,0,0,1
211.33861428383443,23,0.35530360100122993,0,0,0
323.107413313966,0,0.33820990998973444,0,0,1
154.6772536019774,1,0.3370713620905832,0,0,1
220.78188429255036,12,0.031271377747267404,0,0,0
74.9657832866668,0,0.15211640300883977,0,0,1
419.2299875344833,23,0.1418851593124144,0,0,0
147.0063451418877,23,0.9886105048195221,0,0,0
74.63845019143703,3,0.02216575589061176,0,0,1
92.35663256524283,23,0.16707365635199822,0,0,0
17.908564198965916,22,0.9741745086586968,0,0,0
91.8624578054286,1,0.6282565938100043,1,0,3
